x,y,z
18.801743,457.724380,-177.016748
-581.355280,-472.938137,-547.404552
-101.117745,-568.779086,867.258463
-36.712550,-927.643196,587.599992
-939.568936,-176.797841,439.964475
-296.807545,-961.343566,-364.926995
49.284196,-555.508372,-147.851098
950.276018,756.810362,-86.991608
-602.476125,485.520423,-891.324559
-122.135314,-178.855039,321.263989
132.998356,-32.775213,-8.428058
-363.102764,260.212958,-784.673238
313.174149,58.039107,-383.860364
-345.562983,-24.066939,-411.669466
-110.686410,-715.792789,-475.124345
-383.645031,-309.664113,-538.308023
387.780039,-730.551386,410.842141
298.719355,613.737884,687.654993
785.660046,-468.739346,-289.748896
833.338565,-990.276032,-588.523991
-643.642634,-225.846308,-139.682304
813.505168,161.284637,-897.886034
-190.547538,472.607417,-655.470354
-819.063078,776.509180,-743.132552
-877.996822,46.769143,400.682566
862.811626,-985.348739,949.578251
-729.177125,77.294791,743.778106
793.977361,-745.079998,-229.224593
-859.639962,-122.444680,-559.994392
-431.443037,290.901422,914.120389
506.147730,-985.941955,-62.196902
-451.051026,-919.271914,-991.969132
-579.376338,-401.805339,-969.762687
-925.554360,216.962007,224.442378
22.903300,-707.052258,-266.895731
-57.033101,26.992274,-333.920692
437.107137,-744.342010,-231.688998
933.482351,754.598577,133.223169
658.739517,366.568514,959.234922
-234.916859,103.017406,693.124881
893.071321,977.424571,-183.254511
-613.641627,637.572884,991.715196
670.496516,211.175685,122.716299
294.150799,-427.582552,388.237409
-34.659677,-254.454204,449.033991
945.529443,-590.285475,-364.630324
-342.467172,583.254254,183.297888
843.755045,-609.749272,-414.937403
-955.490100,-774.058486,-753.798416
-545.814786,80.616217,2.379244
-691.947206,110.740825,-210.810328
699.283008,923.972173,576.248662
-944.204093,836.212338,-867.447766
-897.417096,455.573058,337.013895
109.701123,-153.735207,-727.409441
-50.071897,15.203247,-431.073044
-623.076253,-401.165252,-37.706852
-845.611904,602.645509,189.189335
-98.356731,-622.081553,83.029074
326.517911,-85.164241,658.433574
-912.952942,-744.844581,992.475998
-738.962858,887.168261,218.777126
-821.194988,262.043448,347.411399
598.468493,861.496433,-622.726509
-250.175889,227.758247,860.403439
-172.267202,-689.323130,547.469980
-644.806107,602.796207,-514.805925
300.717026,-823.540541,-237.590510
40.902829,428.189607,-826.249042
493.699419,-298.596591,793.375689
-924.165623,328.223508,-260.787723
747.267379,-481.436499,-892.136715
308.961834,547.294916,-59.925408
65.862169,-192.649493,-343.950620
-882.155898,-850.642353,-76.522114
-951.213644,-454.274104,624.455093
326.288986,-200.902529,988.808433
-748.772669,165.858031,958.460685
497.969775,706.227599,-883.358768
-127.863926,-742.875920,290.558779
-745.068384,141.311768,-117.630783
-350.364585,-937.739557,-232.272342
-988.331417,527.042798,-785.246946
328.550491,247.251222,-688.749963
-467.375566,928.415039,421.884507
37.435929,902.053978,426.081202
-534.828610,-988.370069,476.356614
-28.411566,-531.758967,-237.032191
-207.639996,888.516313,524.806852
-702.198760,-443.108120,117.715164
-423.084754,-498.131305,-227.844216
332.842260,-522.923008,374.893216
-912.660241,908.970773,-973.371295
135.165873,803.293523,-443.010363
-81.991477,-105.364696,-652.452093
-553.019406,-155.200363,-652.950997
-97.988101,-643.805558,536.783133
890.733868,-257.845059,-953.064032
901.894405,-70.395989,-12.032900
405.463194,121.352888,268.542983
-880.730244,-291.931747,-539.041275
882.757702,624.839788,643.422564
794.097099,-832.839725,974.200990
-288.525498,806.346225,644.305953
188.920469,-320.653064,687.437157
-89.921996,703.237276,271.506321
-279.782671,-336.059855,-851.266448
789.032553,-939.410746,-151.455228
-166.894824,525.936108,923.398898
-209.929042,-387.059338,103.627813
493.029944,841.219443,344.242348
-600.324872,-74.261549,-933.447561
-421.706332,558.021694,722.909820
-88.806096,761.945756,-282.669757
294.311511,-404.998400,491.802536
680.601618,430.647891,-724.013235
467.708360,114.478845,639.180135
429.975796,261.323231,-35.916487
-382.225622,-988.519993,0.230418
855.628867,190.294102,-482.360186
-4.490254,-724.796206,34.607201
-880.230963,677.471128,377.334422
811.782719,-608.752901,-753.134324
775.978146,-95.382778,-161.860347
-492.234628,-460.752105,-839.969480
-270.326669,308.195003,213.874754
646.681335,-16.793947,979.115455
813.540260,-226.848178,988.661062
114.451348,-176.331381,-212.290360
591.586919,855.701127,-636.647452
764.006719,267.306860,-872.664632
-376.226202,-829.836292,-439.026245
24.747240,-649.983995,-167.834788
133.922241,-510.280123,-765.860264
-366.913511,-436.763582,-986.905367
-783.331130,595.442467,-735.837686
550.710003,503.802817,730.328907
491.984472,-502.221020,-649.639200
-259.178849,-802.524888,-637.023930
522.383137,596.015334,-366.829323
-302.458082,-896.783352,-442.773102
-907.988133,855.584411,483.794078
564.871584,-123.207683,-708.025556
182.302820,335.411306,426.791996
338.536044,368.842411,699.072819
-399.113410,130.385518,-627.581240
-766.021908,-694.820083,35.862179
-12.727814,-388.332943,597.723603
939.345658,-308.288920,782.910735
-543.911447,-382.625316,-458.324065
-240.936936,585.842000,162.448722
-458.763698,-943.834890,-345.995679
491.997881,-972.974823,-229.567373
-331.358627,921.105117,-962.054292
612.110549,-23.866320,125.942241
128.936105,169.849518,667.099150
-863.591990,-274.475428,-59.695082
703.089464,264.225036,-221.935596
-397.688012,-977.794609,-491.832275
944.569036,-59.228411,-36.716306
-454.328013,-535.082000,-983.634407
-706.110681,69.361763,910.272476
576.594013,113.427631,640.954224
756.934057,-726.216500,339.385801
-574.042833,370.803808,669.565352
-171.043690,576.239689,181.021776
-2.024637,-867.538961,476.132483
85.179021,-493.060651,977.773215
899.177830,-467.867202,-510.386115
394.268651,-815.053442,519.315985
649.810442,-376.623508,27.564629
493.508822,47.733517,864.459781
713.705153,-463.019107,-21.430912
-826.014146,67.923972,-352.416386
-434.177528,312.060449,698.500341
-890.719499,-342.750488,798.262582
223.276891,636.970796,752.620553
-721.196299,-933.764453,-107.442020
84.325768,545.256990,-748.242036
805.106721,43.481556,387.132344
-561.343184,-727.844354,-172.676619
673.035646,159.454624,900.727172
4.752400,758.031338,641.581490
940.574073,-429.404079,960.675599
598.669243,45.749961,-492.167666
-182.970463,814.975100,-314.732381
-928.953721,211.964484,244.161844
787.692098,30.017591,-640.576760
129.075597,-521.733100,-784.837296
723.094793,-276.605839,852.858159
862.402905,-740.532494,-231.305019
266.525745,-23.825208,-567.054404
-182.190224,712.370404,926.024976
410.830552,-391.158056,-248.156585
-22.082213,418.430979,27.126425
-301.185567,451.147140,353.534276
-625.865070,-437.260068,399.752072
523.506485,-208.047984,-391.842089
-923.649234,102.994362,583.063638
707.544973,-342.789334,-458.561156
743.657953,452.525192,-783.314778
-369.547618,458.989413,-554.880417
-980.581963,-861.595510,787.941393
-986.116251,-666.305322,67.809366
-967.299978,-897.393434,910.112010
-300.307022,-895.570060,-652.268371
385.873947,-393.510842,-932.619972
-421.366685,309.362298,-526.572639
155.481066,827.047710,260.523359
-903.189950,-450.563837,721.007527
-92.241701,815.754131,652.266275
-467.697543,-546.675491,-789.595791
207.860577,-134.646104,-306.017796
-798.857836,618.931852,-771.726198
417.152274,644.113543,-146.876739
-710.836976,-62.791110,-796.958366
-698.386059,885.303217,793.048085
987.092851,422.863332,-470.968349
-221.481897,-128.996794,-351.922526
646.885644,-742.940094,-574.606407
708.969402,-249.795938,489.664465
43.117750,732.553569,-921.692096
639.845315,310.522350,-199.139842
-855.790735,-921.953748,-971.911256
246.994817,-108.299242,-918.225437
-102.866136,427.408745,-616.239656
250.999596,-60.697892,-792.578202
724.615066,77.830817,154.915723
818.234984,636.034732,-219.636609
451.064366,-383.631798,-826.292450
179.537485,-975.451399,-167.367085
-322.792936,-457.095448,-484.758694
-805.852862,176.702546,-897.458676
291.676227,41.374484,-660.063066
334.400694,506.036760,181.667404
478.227788,518.645659,615.576749
752.134653,-665.289574,-466.929628
-412.416055,-140.569580,321.724591
816.701868,-657.116341,-402.664331
-474.280696,894.988418,408.798865
-270.790955,209.295947,851.319115
123.157783,-186.974150,-22.661756
-265.129724,540.493658,-503.211345
263.675064,-406.858447,-266.870330
-572.915709,-552.118324,-995.787214
910.050633,-89.344169,616.082015
678.164613,113.576182,-359.230404
-351.868446,-227.035830,624.157523
-372.571249,875.241933,-267.121558
-640.671879,203.598342,-23.994804
30.972408,-278.874442,-818.533429
-25.635132,-976.929467,-706.087360
803.812064,581.022118,246.360440
274.291257,-325.664012,248.059950
462.477333,-145.504016,-72.745104
547.155664,498.966011,169.699480
-421.737212,-217.030702,810.261609
27.630903,808.828286,-221.419771
-493.822215,184.991265,-340.154755
-339.471059,284.325809,892.463255
-667.205296,76.831590,-60.664560
-24.346136,-282.652251,-991.061591
-196.196609,73.805465,174.227938
49.616059,771.297169,-701.294824
-550.912294,169.328253,857.854823
-96.193315,779.942098,870.695269
878.362942,-681.756064,-224.289541
759.633480,295.017132,-986.549491
790.285061,-164.633760,501.279463
553.210901,292.555300,-673.801163
-990.609826,-475.428752,-789.414461
496.531975,-560.656573,-399.364459
-70.478950,622.219315,-465.271595
424.851121,-313.040681,-684.961146
38.953277,307.682104,234.747990
83.099389,243.218193,-629.927674
-95.433530,-648.444551,200.116422
492.457908,950.432643,-111.796768
-401.703712,-851.011321,-634.981751
780.525094,-611.553510,272.101147
-56.410049,-908.670729,-912.040213
-914.879423,212.151762,-751.249715
909.931115,974.941831,-733.083187
-909.782401,-58.933273,667.606593
-708.375854,-166.391790,726.086442
532.155404,50.996398,985.262516
110.573754,321.318251,86.326750
-42.339415,-273.833323,-549.386238
-486.410727,-612.781040,-99.521965
-895.628557,886.584158,81.595927
869.454973,-452.785406,231.746442
368.428140,955.413430,509.426539
318.321661,-847.132222,423.278133
432.185523,-70.933718,287.884401
820.120686,-704.654499,257.749834
-291.919905,900.874590,837.946406
378.757552,216.872583,368.282868
537.868188,436.051766,754.065305
346.953544,324.576731,727.459167
558.303190,531.498679,142.897401
-538.864075,274.803416,554.617257
74.740615,-892.272413,-206.322128
-628.432002,459.845565,-107.170961
-837.350743,35.335446,186.424170
371.527203,-42.216427,-431.183841
521.079232,882.362969,754.305788
-212.005708,-956.227843,-351.814478
-846.161282,25.700725,36.269144
52.691736,-999.925609,-695.148611
466.720415,-628.547889,-846.474402
-818.242872,-239.368052,55.875874
956.440387,327.486223,417.338693
-942.248688,78.160234,888.537841
302.247255,-511.748071,-492.339244
-449.297819,5.229970,18.263784
-86.874410,-300.997914,601.951972
-9.639479,-132.421231,247.069482
-834.744919,268.684284,-593.800865
731.536474,724.905302,562.697810
-974.558481,-495.084494,-87.462643
405.739667,-18.691112,-641.765137
440.292218,-128.121523,-891.354584
472.708863,-575.251051,-686.200441
138.071765,-440.066052,728.608326
744.643345,260.306770,-733.766645
529.428832,866.038732,-507.759041
56.424157,163.850631,-651.889034
924.680660,958.474165,-576.270752
-410.930161,-193.404089,-33.861037
619.233847,143.749320,-62.857117
-233.046933,881.674524,304.653177
-689.469278,-964.545059,-608.481230
-125.839026,-51.662055,-462.539812
-731.522085,669.942681,-955.782248
685.307945,-299.264589,-159.929194
439.679688,-285.306918,-859.997927
-705.383247,-888.281087,724.693565
793.557289,-281.062079,-998.447111
329.129462,887.853397,-502.476846
-327.574500,-388.470301,-344.344027
728.623266,101.429877,193.222622
-260.801594,-719.419215,620.087808
962.822088,578.653125,570.588531
-156.473714,932.635902,-818.128699
214.066476,783.223326,-61.287713
-321.066017,-318.318581,-874.275633
146.696504,-343.229369,679.390178
-703.783214,756.664416,-872.190943
-724.660186,230.561362,-610.008482
-275.246740,820.797343,-583.284164
-201.523956,275.631269,-2.531306
-184.803516,-521.148510,512.366124
-730.871595,-47.026214,-614.285671
-741.411793,-296.311616,-868.970600
-316.128270,591.706045,-916.726054
-448.592711,-526.891525,-989.079045
-925.244442,-868.764000,-464.388238
833.993622,918.403783,46.950210
-3.732495,-268.773928,-567.585060
317.176675,-444.366308,109.305489
259.078940,-752.909564,-430.541843
-217.090947,150.551274,-919.593597
-759.011364,276.296388,-247.040346
-986.320936,110.381411,-656.916977
926.291831,529.893622,-647.728457
232.277312,99.925622,-910.085452
-993.870598,43.614990,74.753858
153.708817,9.269813,810.689062
-845.428542,-134.229551,188.014264
413.351418,-14.941986,19.610110
552.756733,-90.122014,-333.617072
315.477124,677.953201,-195.299826
-707.601779,404.226806,-426.858207
828.187967,-237.070840,-354.266561
115.697732,-713.921718,-963.934714
-53.090138,-814.674450,-314.420659
749.754607,-518.969973,924.738655
-216.939508,-444.358285,98.648984
680.102499,942.949388,-944.948558
778.674856,611.910369,-474.831662
51.917227,-538.486728,-548.535178
-646.268006,-122.773189,201.298377
-679.874297,-913.690621,-243.193026
-541.078159,979.763467,-731.927168
-760.154790,400.225426,895.218100
-812.210320,-592.934279,518.774035
230.597054,331.499164,279.580778
469.776555,820.439088,768.484548
-132.989043,263.861133,-120.311248
-770.644342,103.224834,-212.055397
961.165021,467.101013,446.382548
-179.094185,-868.912351,869.318426
247.184001,-12.055610,87.185333
12.311067,-855.823096,-74.391047
390.468406,402.323835,-611.376146
281.709719,541.682475,-38.313881
684.100036,-656.695381,-188.406514
495.035115,-664.197418,-838.767165
823.786424,-77.134191,256.629687
88.930067,689.429550,-198.421452
-834.437079,628.919166,182.338452
-504.119234,-231.212783,-459.804692
565.323051,186.095663,748.354348
-864.108800,-664.393572,-253.265100
677.287304,375.404782,294.480117
-665.949144,919.730397,-468.715262
277.017110,472.939462,-835.281181
-868.850561,113.360234,-904.867752
-588.382357,-816.294547,674.468727
910.885975,-312.200309,-876.555958
-257.187309,598.206518,-465.249278
805.435803,-67.048070,469.185777
278.233119,558.003628,108.519755
-106.458451,368.738842,-291.158475
-461.714723,-173.737992,-764.398865
-770.773090,679.622950,511.303362
345.170503,-833.401903,24.563782
-482.064174,845.365857,971.161526
-662.044623,-739.694865,516.914675
16.379264,613.069321,915.978868
-937.723412,-303.597750,343.527110
922.347262,-629.662127,334.144058
518.087743,-317.232202,318.446841
-306.647970,-718.168058,129.339337
445.876711,-781.949881,-192.124140
374.899764,127.861248,75.844284
-908.734361,283.902294,648.877014
-501.205083,-217.666376,512.438626
820.366314,807.022083,427.594621
568.970720,-840.538974,221.311510
684.152687,-102.222488,-101.607502
135.497382,-638.983591,-690.188938
735.638561,-58.806525,285.180350
-646.228005,-445.601158,-933.852999
-163.778685,946.620852,365.119371
717.780178,-132.900743,-839.907948
-600.003765,266.893015,222.387310
628.029654,-230.924740,-238.922459
-976.714188,-495.327924,497.839712
257.715970,-617.259175,239.526436
143.189492,321.268229,810.352926
506.682066,-241.003691,579.355452
224.870857,-32.652412,637.597521
-828.848007,841.338910,286.894602
637.316735,118.985199,672.038853
-745.261328,-18.296756,-743.202387
424.169090,-629.371233,-306.548507
648.048843,-342.184477,865.913687
-196.631061,23.071883,552.373553
-355.805124,125.858099,383.740420
959.156318,784.233214,282.736733
399.979271,760.901782,-781.107915
45.505045,185.465614,-98.186204
-374.601172,-750.798877,-327.738432
950.942810,47.207538,-566.222533
-168.803116,977.845926,101.076122
55.291026,882.462482,-293.423643
-202.145300,-96.253710,-214.742727
-325.591386,-687.756576,963.901891
-979.946122,10.253667,-480.631607
-456.289164,-475.040535,-845.358535
517.323523,-267.879878,-926.777084
-161.348772,-653.275085,876.791423
-784.324237,366.471647,983.221595
51.450778,60.818511,-566.405004
58.373559,-579.957028,-733.570212
317.757211,600.661201,-278.352191
-323.539131,273.554547,875.188634
-320.882545,990.225233,333.783608
-556.544969,407.761509,-864.083785
-840.296343,559.441682,-460.606509
332.859102,-916.865055,-126.112191
-11.199805,316.688225,-572.690582
-323.356547,798.534319,480.845820
674.462456,-375.356647,379.249515
-404.021105,621.260147,758.171230
-483.634185,966.824665,615.823268
-673.492178,944.626481,-486.282228
-19.126884,356.700806,-319.558428
-782.922401,419.039514,239.035765
297.291795,577.230675,252.072634
-703.282173,364.497613,578.341419
-434.741566,-775.282667,592.742488
207.519126,57.826951,582.081123
625.866849,-939.643820,-108.109704
375.358762,22.524895,870.999431
706.756668,262.038149,795.351053
181.219109,-503.162118,615.907395
-997.780190,161.022279,-610.486424
-685.812388,-896.811120,-802.322936
219.571466,813.073605,29.743239
885.163820,-411.872135,-772.527270
-423.951465,405.494291,-459.857955
-313.458106,-603.219525,-895.079060
-932.890987,-827.938795,55.132529
872.826035,-5.161425,835.978207
-774.859259,-350.016851,-491.843932
-12.022684,-539.757607,216.443685
844.406293,-958.045461,656.816236
439.347571,-332.988492,683.298177
-190.496286,-972.051763,348.924041
879.041228,765.445316,-927.791441
144.814724,359.515361,-656.493968
-657.219136,601.482547,23.575202
504.246156,-279.758336,348.614439
711.132463,369.543874,-501.402814
-878.573022,-612.507888,-210.133168
-113.210875,-949.913339,-533.526058
350.632741,836.597562,244.538474
-143.539222,242.208224,24.452418
503.053476,-747.303451,-596.909328
-583.595506,357.718678,121.748540
296.659081,708.603638,45.371781
-624.740102,-329.224233,911.585856
568.531177,822.121753,801.604339
461.000477,722.130640,822.486123
-144.603026,-968.726438,471.359020
-597.849666,-721.968878,564.702358
-18.544563,911.077307,-881.501333
-283.880109,-59.638218,-329.295707
444.836440,-584.051438,40.335172
40.445196,286.706702,515.883466
-500.127037,24.929724,372.002673
946.521035,352.430296,800.122730
884.793577,660.738063,-189.607329
-316.226264,968.642564,-81.277437
-135.856415,281.112527,830.527606
38.211852,-652.398235,77.835463
803.784870,993.459787,-230.495753
-421.939504,257.127919,71.703022
302.473487,732.711982,-58.525473
-360.798607,750.016697,562.914334
146.488486,-531.040127,137.005964
738.602541,277.879272,-804.581158
9.496459,-513.870549,988.082629
804.531367,600.310748,245.393260
-50.844294,-958.173160,-308.349239
-366.910048,-602.584264,-975.882351
-299.948353,-386.804899,-481.910139
525.901250,-169.639331,82.850871
-706.428363,801.185151,372.857390
613.784266,-804.469177,592.166283
662.051238,405.161835,-451.038704
-682.679049,-170.100953,-517.407967
-766.648078,287.279005,903.666198
173.457607,367.146460,58.051647
-836.716751,-213.228812,-484.053164
370.122532,-923.065627,-317.057165
-990.648399,784.831323,427.352558
-967.767962,-752.527920,266.653420
326.003322,717.297695,217.621625
-1.215285,-420.996915,-177.536246
963.495024,-138.553700,685.490340
57.305311,144.622830,-350.068597
-209.018089,-310.227904,-237.190948
-952.599722,918.975147,471.709329
468.878045,346.897837,-470.162909
631.154502,-629.276665,946.441832
575.029915,458.081264,64.033164
-958.206333,-247.328706,191.201213
-208.861256,-133.583643,584.008090
953.698087,277.596298,244.859046
63.352851,628.407205,-457.489625
-732.863463,-912.496472,-879.987230
-480.947851,-714.937216,-494.449709
964.100625,-395.432397,698.710981
-237.029939,-320.691475,-496.177810
638.394203,-574.732324,441.506277
-235.962737,33.398253,147.383585
-131.320166,-554.225434,71.992330
-603.785650,-849.951647,-396.647413
-881.259448,-197.053662,168.591278
309.437269,-793.562351,627.272541
-18.220058,-724.339202,87.406324
820.569312,482.749718,-247.695480
903.449918,-859.066310,-353.844639
-939.042120,36.041134,374.177011
-943.093633,-941.261027,618.720540
-37.342231,-68.068084,-715.420798
-990.727705,-51.659799,-634.738993
466.140418,693.262244,425.055986
375.322660,757.100703,463.273367
154.470695,-139.329666,385.412794
679.081949,638.756720,221.869234
-799.323058,539.334085,539.251144
200.657241,-857.075598,171.986524
330.989002,345.815830,746.100599
-424.550535,-919.320597,-26.325485
-183.455083,856.821743,-345.722818
609.272746,-205.576591,-450.090761
247.978934,668.324816,831.839611
-595.571170,-215.461383,828.667475
66.707186,926.506500,-90.126311
709.864626,49.399087,9.528203
553.216632,-370.026611,13.149194
-782.775452,-269.987333,-381.611119
-306.074854,-296.731734,-11.855589
693.382959,-658.039197,-784.179516
188.364769,794.443814,89.356870
-691.229831,-967.240852,-825.852740
569.052586,961.027298,-602.527470
-537.128616,-816.043762,102.768720
-738.242815,-706.578940,220.151354
-338.444201,-628.651437,480.119179
-206.039332,-225.515208,845.774130
-424.589206,938.838518,597.641906
-968.622535,-395.958635,195.699345
-841.425428,-954.987183,-257.055317
-803.650142,343.513853,96.225567
-733.929828,-885.430501,728.655572
-91.705001,-297.316928,0.612116
519.111475,-941.652018,294.923385
-335.682507,198.877072,425.742807
-506.921297,144.489446,371.145089
-308.474539,-310.204435,-710.062264
30.265966,185.692258,-424.256085
634.043634,-214.826299,157.115364
-303.663826,-387.414208,529.267782
-287.064290,450.067968,82.191191
400.084283,5.055858,-478.837026
357.267664,-630.200107,-544.982102
-821.344750,855.101988,-473.272108
577.001275,-237.256963,-286.969142
-199.148817,270.600883,-383.893279
-490.359818,-570.390224,897.871954
331.807798,-109.731467,431.354649
-660.006518,133.951799,-78.634842
112.919018,-907.391533,-131.192287
806.186005,-498.858231,-532.695510
527.123949,887.871606,82.241742
-697.674154,-488.690070,-172.688707
-351.767012,459.302112,-57.081286
-608.570203,-95.630097,695.490720
-142.960970,-365.694759,967.498345
-176.058057,945.227341,-645.880055
-699.937758,-941.120546,715.820530
-246.948310,164.497449,-404.405578
-281.626210,121.861271,281.577010
-746.260608,738.837328,526.894565
-754.760789,-194.520028,591.261740
-747.987572,724.350327,-704.855709
-769.347458,-114.675563,-513.458166
-894.702848,911.515731,43.537789
424.471038,-733.481961,790.956769
-62.021959,643.440244,-492.797928
906.451749,690.589619,-811.059435
-127.799927,350.938748,-562.687059
-391.279986,-993.272150,645.336500
231.185568,452.614748,153.831241
-692.529705,-424.253369,51.430316
647.512198,128.099185,-925.826540
-551.332241,898.618112,-871.894376
67.689420,552.453268,-638.634374
-243.542546,-502.727387,27.900127
369.302344,297.964509,740.231083
-655.208436,-844.487346,-207.023968
270.892897,229.223368,930.958059
-275.547871,-178.202054,-347.918429
-421.172250,-940.371986,-127.536422
-851.932342,980.782853,362.721722
-409.263301,435.129267,382.405749
-63.106471,560.768827,-29.001121
530.985600,409.384483,-371.851040
-218.147284,-856.892318,140.174888
517.934124,312.255451,-856.749849
-735.511669,-138.567773,677.074067
156.204966,-289.893227,-172.017486
-489.036688,-887.099674,586.311848
646.475517,574.328731,864.865111
41.889655,686.521486,343.084490
655.825006,595.976912,-852.919304
656.991089,354.214696,-730.271090
-766.468492,-4.699162,-686.246170
-201.739060,-686.825473,414.872333
340.951536,795.013409,-98.371435
-317.274172,-838.005339,695.899400
170.131638,748.139523,-426.436293
-572.323980,313.549068,412.418507
-525.604337,42.931385,-850.707939
384.413246,131.664942,763.325390
-395.178931,997.606393,295.881186
370.760097,577.631876,729.467554
-17.631861,560.598724,839.388216
729.417157,-525.078011,474.847617
-712.918491,-543.945984,612.644532
-646.902747,665.678451,378.698589
-473.926964,561.346906,942.580835
671.074695,-679.983932,374.123857
-708.723099,906.396146,366.598954
27.521686,984.448174,-662.948625
35.689761,-117.537147,495.337161
-118.902133,-654.622891,532.456562
281.390859,737.064312,275.658042
-900.307072,347.317861,-811.365121
-666.009098,-10.198456,-936.461750
-511.480099,-88.043761,-749.603590
43.438283,864.257896,354.396483
63.222909,-558.736528,-238.130673
859.744150,708.247434,-826.572929
-760.029546,604.447917,-458.263945
192.316919,-593.635251,-982.040580
-533.321332,-234.808245,-169.726861
-929.811777,-900.719466,-987.551572
293.527281,145.339534,296.662110
-70.288256,867.968954,-640.123002
-13.514187,-562.116653,861.140640
139.489246,-193.482320,471.247000
61.418799,325.918057,542.092341
-611.304445,-818.014313,218.141612
-205.032908,170.032811,186.615551
-86.374593,-988.613552,471.118228
-412.200702,402.318344,125.039066
-577.740669,-473.680763,-626.039384
973.965306,936.354451,-333.344168
-140.493517,950.877527,-326.732337
942.819000,831.649318,-6.376472
-669.882101,-53.959491,-666.330488
20.479438,-88.080423,110.054053
-397.296878,-368.916257,-182.929407
-647.838086,286.128043,277.356689
-164.966097,-981.418684,-71.760693
501.916870,79.856853,-463.219950
5.000145,-220.452658,589.398332
-320.461424,-473.616490,378.672717
-765.195399,469.617716,256.336844
-121.194528,-112.533920,956.356237
610.423628,-366.107728,-565.742072
606.881140,635.118918,916.099832
771.710233,-324.409238,719.137049
-238.851977,-213.176932,-435.026222
531.627139,267.466587,288.291923
654.859112,882.555507,-732.878344
-26.419006,863.306428,-436.852210
850.945387,-403.540985,-270.316932
-862.604502,-677.991456,-714.030754
-752.291271,75.595449,-186.231303
-186.527604,460.896619,-225.575379
-322.668330,695.563643,691.376491
477.480837,-99.085183,826.515347
-2.289938,-156.979682,601.233965
-293.443130,-324.599357,-502.764650
155.561535,385.811023,336.215853
-957.755847,451.490765,120.337564
-10.057395,249.139326,-271.789862
-169.782657,-196.049992,539.694218
864.221265,271.238321,540.857929
-692.649670,-58.581715,-437.712132
-813.788264,538.343606,-178.081025
-117.177843,548.281755,977.097957
217.353578,-985.713495,-202.279054
555.196004,698.898108,-389.215703
723.388708,-208.201760,745.903723
-778.759397,-278.493267,-249.038879
-64.980352,-922.979128,35.333622
-752.196503,526.139576,-307.059994
807.259729,814.935837,47.842558
-943.561377,-350.529056,-480.110937
18.167351,47.640579,466.874705
-324.818309,600.261328,409.065808
655.181751,-579.010672,814.974923
-129.637309,156.013030,393.617253
-817.519360,53.513342,-924.212075
998.075226,2.961459,618.082782
-963.915789,40.182110,40.854280
4.855365,-3.616680,452.847686
-955.920785,404.353443,23.301034
983.076032,-335.262727,970.623366
-618.548464,-653.429874,898.021104
5.481971,-549.252413,559.043749
-912.839228,338.340178,-498.136840
135.859717,-986.444315,-371.035513
619.395167,455.694276,942.074319
122.915869,374.570783,-800.293227
217.701132,174.851807,85.758148
-879.714658,-293.867262,11.202293
-424.342366,869.657788,-280.875358
285.215028,-711.444408,312.023493
-868.788109,4.746257,-324.411345
243.894183,-623.442242,-329.497062
-11.874384,-983.607316,-769.365160
-614.186452,-474.521228,-40.126884
-0.232050,-565.392709,-365.174057
860.288986,959.028289,-77.761105
-128.949573,840.379891,400.632619
-77.966047,913.165518,93.571116
-431.648522,-241.732043,349.259670
-287.578366,-477.525080,269.701483
-537.153316,214.940276,-120.594331
-733.648499,-313.516411,595.604863
72.985887,-803.030399,871.445793
-290.017999,442.818633,-858.856989
-163.475578,-705.107889,-577.577908
74.891299,-664.308240,21.068265
-809.316373,212.620320,-446.103824
-811.180851,767.041201,823.221343
852.712899,-5.634738,453.925251
792.790029,-628.628606,-675.589550
-121.356723,-632.541078,26.494680
-161.413903,-941.767102,552.876969
-796.525757,-298.305546,722.842916
280.778816,875.909569,-239.263743
630.424139,18.393055,293.486236
198.179582,-474.839019,-733.470124
-18.799096,-548.936286,-996.889557
-989.509939,-713.510756,-60.005978
85.835507,690.383794,-953.707090
794.091501,189.327628,534.304578
260.506815,-771.298679,-135.020590
-191.267489,-41.789959,-254.312497
-733.965813,-855.476890,344.629547
-919.643299,601.727268,461.904906
-347.267435,332.817738,852.974407
-987.487439,-941.435125,-100.713179
-325.775842,279.537300,-556.781172
-265.428994,640.601393,291.435863
8.624564,-424.219797,-881.902613
-510.176745,-625.705576,-191.851349
-107.257343,824.513191,642.186154
347.787964,537.848860,259.011038
810.469818,-667.521776,-488.598442
-700.729545,-186.823716,443.759120
235.536116,-250.220166,-637.368785
-379.489707,184.037096,985.355020
-677.996342,18.896425,631.331858
83.142575,-467.362433,99.396303
-562.120353,872.307124,916.584845
-75.607691,595.010962,341.061613
-278.151075,320.953457,-461.077908
-91.846287,-605.225005,-810.946351
-825.663245,-693.267678,-591.717233
-12.786173,-510.132667,546.351743
342.380396,44.555830,477.903747
724.834513,174.408872,-274.548887
519.836547,-929.951214,-628.420573
-947.077934,-118.930441,-397.343825
-115.735530,193.843597,349.371358
241.344813,-293.868420,-389.491884
-346.318439,-704.922024,561.563671
547.980499,645.022044,810.435812
339.994000,-434.871252,66.317973
-215.791259,113.170519,-279.169112
877.364024,-284.438759,-251.519262
600.330602,933.276663,462.778043
69.078144,252.765135,-665.169128
-262.983651,-192.015029,2.833290
551.413653,-483.307339,-529.860880
